id,bin,last_4,country_code,currency,names,emails,ip_addresses,order_ids,shopper_ids,merchant_ids,total_txn,total_sales,total_sale_amount,total_refunds,total_refund_amount,total_chargebacks,total_chargeback_amount,layer1_status,layer2_status,recent_txn_count,last_updated,fraud_score
1095,449378,7435,IN,INR,"['Robert Graves', 'Christian Jensen']",['fullerdesiree@shields.com'],"['81.109.102.50', '166.158.163.11', '26.22.213.114']","['611822', '518975', '185797', '796221', '452889', '731341', '706468', '630769', '374882', '819220', '935185', '197658', '763661', '988623', '701912', '349044', '990664', '496890', '320043', '184023', '710301', '223995', '703307', '440199', '635777', '240178', '154598', '782824', '779011', '583813', '584935', '511875', '781503', '241515', '532859', '369367', '812730', '126533', '141034', '376339', '668588', '828086', '515949', '551722', '468577', '560203', '283076', '899346', '281684', '612318', '896495', '843941', '914760', '509802', '731234', '528252', '553934', '681436', '243441', '554917', '180330', '885428', '958340', '488480']",['30313'],"['82054', '92747', '34816', '87122']",64,63,6111,26,10764,14,5908,d,d,5,2024-11-26 00:52:30,0.74
1096,441551,9731,FR,GBP,"['Beth Moore', 'Amber Skinner']","['dford@hotmail.com', 'kendrablevins@hotmail.com']","['75.65.169.209', '68.142.138.221']","['874959', '737084', '630422', '232019', '926079', '687009', '383339', '944926', '681551', '606595', '375555', '402409', '455569', '374485', '553924', '192942', '288520', '512602', '387677', '338011', '551730', '463519', '171509', '359084', '282250', '873899', '397376', '637315', '136843', '575944', '797931', '807799', '403343', '105108', '926334', '629449', '954832', '478686', '573422', '475549', '579983', '828670', '891613', '341555', '369971', '468927', '295688', '852564', '638215', '499540', '732299', '581504', '771862', '556012', '971654', '729039']",['42117'],"['60470', '61994']",56,43,18232,1,315,1,352,a,d,10,2023-09-20 19:23:11,0.33
1097,434601,5569,DE,EUR,['Dawn Kelly'],"['matthew95@hotmail.com', 'lisajohnson@ryan-walsh.com']","['195.235.153.107', '138.176.23.127', '184.157.247.241']","['472340', '845184', '419179', '209208', '272652', '701602', '691263', '724297', '339845', '261627', '672431', '612831', '977354', '745576', '310933', '389104', '511940', '263654', '167561', '423601', '257709', '675286', '909917', '104689', '243895', '763699', '219997', '153976', '942827', '811097', '342182', '399191', '942203', '863946', '285070', '462585', '724911', '205289', '794649', '383174', '852162', '889252', '830408']",['51525'],"['76863', '32091', '88089', '53860']",43,9,2340,9,1602,1,236,r,a,10,2024-08-09 21:53:15,0.63
1098,471370,8362,FR,GBP,['Scott Byrd MD'],['lawrence11@hotmail.com'],['199.130.47.129'],"['166463', '325810', '550184', '559623', '941133', '605213', '412034', '817185', '128792', '314364', '799675', '680046', '691647', '355163', '682901', '577955', '840760', '350094', '197794', '683899', '575774', '615980', '811736', '487278', '409297', '158317', '942003', '194393']",['67311'],['18940'],28,19,5947,14,2198,6,1788,r,,3,2023-07-27 22:55:29,0.82
1099,404736,6954,GB,INR,"['Dr. Terri King', 'Ashley Moore']","['robertlang@edwards.com', 'robertmiller@bruce-tran.biz']",['148.189.114.190'],"['622815', '202886', '601609', '538554', '306408', '274739', '269767', '254041', '901001', '146460', '884545', '598809', '399453', '875282', '550482', '794447', '556968', '363151', '797619', '204995', '275789', '589851', '322637', '465331', '483585', '590691', '612784', '477248', '605670', '401291', '488673', '845722', '944641', '539776']",['27490'],"['53752', '60700', '16663']",34,24,8832,0,0,1,417,a,r,9,2024-09-01 16:15:04,0.04
1100,432411,6817,DE,USD,['Joshua Hughes'],['whiteheadreginald@wong.info'],"['45.207.230.110', '103.94.230.126', '142.231.153.137']","['352402', '826507', '881176', '225500', '660003', '391627', '425754', '187066', '768250', '820787', '633924', '666567', '298798', '351432', '404649', '884314', '281402', '487025', '566054', '176987', '148948', '165099', '470778', '770991', '298653', '570756', '426081', '392800', '658906', '418534', '919876', '629934', '380458', '670624', '954430', '213626', '656617', '925711', '966511', '784450', '701459', '485695', '577527', '413196', '318794', '588162', '740526', '768583', '102948', '725091', '138064', '163515', '127569', '230651']",['53268'],"['37698', '86253', '20167']",54,48,16896,1,77,0,0,a,d,7,2024-05-26 05:46:53,0.18
1101,417236,4638,IN,INR,['Richard Ward'],['andreagarcia@gmail.com'],"['41.164.200.84', '39.234.12.80']","['291847', '245454', '438449', '657146', '793126', '710541', '671688', '922660', '381565', '856037', '383426', '797654', '478696', '366648', '928548', '217410', '933781', '869682', '117685', '587011', '785015', '814415', '566069', '580317', '444958', '421363', '363551', '973379', '816442', '127379', '789834', '837258', '289378', '354836', '989786', '594479']",['47775'],"['18384', '83276', '94159', '93289']",36,27,12609,1,197,1,311,a,,6,2024-01-17 09:05:05,0.26
1102,406926,1416,US,GBP,['Alexander Weber'],"['harrisgeorge@garza-pearson.biz', 'ashleywilson@norman.com']","['64.40.16.251', '101.247.55.65', '220.181.208.99']","['683429', '230524', '401531', '564821', '420457', '972005', '373442', '936453', '936846', '965285', '224529', '578158', '320214', '811405', '821138', '452771', '237645', '132159', '886946', '286903', '127595', '389779', '139371', '913032', '134258', '363049', '646553', '123148', '213873', '282884', '502429', '492472', '569295', '956085', '514734', '911301', '740627', '742558', '212408', '438470', '955900', '989249', '470261', '109013', '394106', '953355', '577206', '320237', '816832', '219759', '347392', '738647', '865159', '149940', '543757', '848309', '872973', '861703', '438518', '112474', '750302', '731957', '990845', '908704', '672041', '597599', '746688', '498557', '652395', '538600', '299758', '801207', '231544', '657202', '153682', '109405', '624240', '239281', '831446', '843010', '443966']",['52245'],"['24341', '67040', '87573']",81,79,39421,74,13394,3,216,d,,9,2024-07-02 19:07:00,0.72
1103,487157,2648,GB,GBP,['Jeremy Sullivan'],"['pittsmatthew@collins.com', 'penajoyce@reyes-garcia.org']",['38.145.162.42'],"['303171', '865185', '127056', '670476']",['88736'],"['63564', '15430', '43196', '60772', '48155']",4,4,1472,1,466,3,669,r,d,1,2025-05-04 19:11:28,0.83
1104,420172,5851,US,EUR,"['Brian Davis', 'Justin Price']",['joneslisa@gmail.com'],['111.62.55.32'],"['890801', '458856', '683825', '570701', '873404', '400619', '270139', '221941', '392558', '753167', '530537', '425031', '855384', '430623', '323025', '977310', '185604', '337963', '371099', '314205']",['14297'],['94920'],20,11,5027,0,0,0,0,a,,8,2024-06-20 20:37:00,0.34
1105,495999,3555,GB,EUR,['Logan Alvarez'],['zgarcia@jones-heath.info'],"['180.79.129.94', '22.133.143.22', '167.23.80.11']","['188591', '512702', '434913', '936995', '513029', '906275', '256292', '742199', '665358', '967617', '281195', '785770', '787989', '530696', '568859', '862355', '748942', '739634', '925393', '539211', '335626', '489194', '666240', '625039', '993019', '604921', '147018', '361023', '419144', '299388', '652929', '681181', '343174', '594068', '710787', '414022', '678469', '541072', '239603', '641597', '702952', '749552', '843809', '319188', '433090', '901843', '960556', '363800', '126399', '482866', '542700', '459941', '974563', '656671', '236084', '780138', '861546', '212099', '112455', '889341', '385335', '638423', '789672', '424936', '395695', '373386', '720879', '487428', '655407', '331164', '752010', '533686', '640011', '918560', '580403', '623036', '555125', '758431', '548265', '489132', '141557', '954248']",['39789'],"['85323', '54334', '59360', '24971', '91069']",82,35,7665,1,292,1,345,a,,10,2024-06-21 23:38:56,0.09
1106,461494,4251,GB,GBP,['Jennifer Blackwell'],"['alexis07@waller.com', 'christopherbest@gmail.com']",['31.13.62.127'],"['759435', '674236', '264171', '939154', '265412', '914668']",['74228'],"['25292', '70439', '13288', '52595', '92258']",6,3,519,2,802,0,0,a,a,1,2024-05-06 19:16:05,0.13
1107,496172,3556,IN,USD,['Leah Rodriguez'],"['dustin10@hotmail.com', 'gchambers@gmail.com']","['83.212.97.44', '174.113.223.186']","['807558', '322027', '893531', '419671', '881099', '919593', '685424', '633727', '509220', '806694', '436846', '213923', '511573', '651205', '658004', '885304', '661041', '660193', '591884', '575344', '781230', '556392', '465311', '646948', '396241', '387006', '986798', '845133', '648310', '570462', '343626', '387596', '642313', '257860', '345934', '144256', '920317', '622316', '890175', '549904', '421903', '262838', '568527', '958780', '221695', '279891', '366466', '667072', '708597', '769610', '832833', '645726', '102844', '939675', '428877', '331532', '307543', '896939', '992035', '750366', '101756', '990821', '284251', '157775', '984154', '187634', '115095', '503846', '809430', '759347', '362476', '578855', '332138', '687614', '704152', '749536', '429275', '441542', '996608', '141094', '217423', '602201', '187790']",['30589'],"['12476', '93026', '25671', '86414']",83,5,2350,2,136,0,0,a,a,9,2025-01-15 01:44:53,0.15
1108,476302,4445,US,INR,['Keith West'],['perkinsjulia@hotmail.com'],"['80.70.66.254', '41.87.184.254']","['706447', '472247', '276629', '918491', '693970', '720080', '141843', '744018', '592095', '388054', '327494', '132947', '132459', '947364', '473021', '880998', '447030', '179172', '631124', '606922', '482803', '219605', '684280', '253685', '584487', '340640', '792563', '997751', '827394', '767127', '908834', '191977', '397165', '201694', '258283', '563553', '383029', '858585', '191356', '682030', '671273', '619066', '193970', '386385', '872574', '476838', '831392', '471973', '800491', '490998', '397366', '829595', '413007', '805524']",['45493'],"['99307', '82226', '32267', '84970']",54,7,784,1,470,0,0,a,a,10,2024-10-08 20:15:42,0.16
1109,435843,8792,US,GBP,"['Ralph Cameron', 'Kristen Andersen']","['timothypitts@lee-webb.com', 'andreasmith@hotmail.com']","['138.44.181.114', '45.32.125.197', '47.113.250.224']","['950133', '464893', '399705', '141140', '949633', '192605', '426866', '911816', '386703', '974820', '486155', '549591', '536027', '781566', '981105', '853217', '848535', '664971', '736004', '124948', '413104', '827146', '489521', '169567', '612602', '960881', '462285', '544989', '822005', '619500', '277639', '805154', '474618', '516544', '410308', '596582', '616771', '828784', '964722', '123550', '142853', '379900', '118010', '911586', '767875', '893262', '734232']",['57303'],"['27513', '55695']",47,45,6930,5,1630,7,1687,d,,5,2025-03-27 18:40:54,0.8
1110,404924,7963,US,GBP,['Robert Lester'],"['obradford@mcknight.biz', 'josephproctor@henderson.com']",['211.141.12.148'],"['198802', '915453', '840059', '178261', '492181', '930167', '432296', '749568', '366942', '371994', '619176', '845265', '141354', '887154', '328800', '783755', '905992', '679821', '365592', '446512', '812279', '286114', '518619', '315983', '984306', '764910', '705691', '734413', '649604', '816026', '273541', '961428', '306896', '953154', '650323', '795055', '610325', '101701', '891930', '725776', '616155', '906337', '782981', '162190', '663476', '672124', '215034', '377605', '119244', '549318', '345311', '250855', '466527', '446540', '907674', '535981', '812002', '742045', '384615', '750196', '398584', '106012', '511239', '222784', '738132']",['55765'],"['95070', '28896', '45849', '74892']",65,11,2431,0,0,1,137,a,a,4,2025-01-25 06:09:41,0.37
1111,431999,7671,IN,USD,"['Nicole Ramsey', 'Emma Rogers']",['nelsonkatherine@hotmail.com'],"['115.21.248.133', '10.244.205.11']","['826858', '136246', '466943', '186518', '759423', '473812', '735725', '724311', '642290', '720684', '154257', '575933', '435021', '542819', '975768', '554760', '626617', '641946', '750786', '478195', '555324', '144622', '956620', '552751', '991768', '709568', '913636', '921831', '550354', '357512', '102292', '819819', '795238', '649358', '556153', '164220', '769984', '584917', '614869', '816429', '619169', '147914', '769462', '731758', '823295', '517043', '638234', '930141', '862499', '733726', '417412', '992141', '172151', '936340', '160649', '232162', '569120', '136432', '681360', '688730', '447159', '497926', '621265', '790197']",['89282'],['92979'],64,28,10192,7,2919,4,1996,d,,6,2024-12-12 00:00:25,0.95
1112,466580,6003,DE,EUR,"['Sara Phillips', 'Julia Rocha']",['barnettbrandon@stokes.com'],['211.216.147.123'],"['570935', '199427', '647737', '480654', '150652', '981646', '453018', '504752', '180120', '994782', '372576', '802898', '618986', '212720', '291941', '405504']",['46434'],"['73743', '85995', '64730']",16,5,840,2,354,2,788,d,r,6,2025-06-12 20:45:44,0.92
1113,448343,9870,DE,GBP,"['Danny Gray', 'Sierra Howard']","['jennifer71@hotmail.com', 'reynoldsleslie@yahoo.com']","['174.132.47.189', '17.239.102.143']","['362320', '558434', '393487', '332273', '837635', '492488', '169664', '778745', '391078', '133031', '604992', '171446', '874082', '859928', '827199', '471623', '127061', '684100', '373108', '687922', '268131', '371738', '810004', '300885', '741371', '849505', '711322', '639184', '620792', '916408', '183958', '232954', '287385', '395724', '177236', '774756', '257946', '404965', '402005', '198291', '998079', '733079', '674989']",['90365'],"['83794', '19462', '47320']",43,5,550,2,278,1,148,a,a,1,2024-02-14 05:57:39,0.08
1114,489787,7961,IN,INR,"['Ryan Zimmerman', 'Heather Palmer']","['jamie83@gmail.com', 'kacosta@murphy.info']","['6.239.153.58', '23.145.37.172']","['812787', '877627', '801673', '134282', '149754', '589356', '982174', '674880', '448091', '744227', '844320', '526042', '348092']",['43216'],"['85669', '38619', '56648', '72279', '68063']",13,1,93,1,149,1,297,a,r,3,2024-09-01 18:36:21,0.04
1115,417840,8171,IN,GBP,"['Elizabeth Kelley', 'Charles Duncan']",['clarkivan@valdez-manning.com'],"['92.123.201.15', '117.224.9.67']","['983889', '106907', '651865', '411615', '127509', '837462', '166303', '986291', '970559', '345268', '919346', '483492', '661849', '939943', '394710', '220191', '369222', '343754', '333753', '285440', '714753', '788399', '484974', '793765', '175356', '625439', '972782', '788656', '262213', '238380', '587243', '768958', '768216', '593783', '830852', '965017', '114870', '475238', '106992', '901940', '579365', '806148', '518590', '225797', '959700', '985478', '124729']",['13123'],['45920'],47,2,724,2,704,1,294,r,r,6,2023-11-14 01:40:01,0.6
1116,419880,7728,IN,GBP,"['Jennifer Christensen', 'Stephanie Brown']",['nancysexton@hotmail.com'],['110.92.194.4'],"['763164', '994279', '333032', '109486', '115584', '917512', '184433', '341184', '185719', '260238', '508365', '418014', '852433', '426299', '194097', '384901', '679066', '976141', '768399', '858382', '795139', '627720', '435300', '776695', '940248', '801496', '257975', '306232', '499242', '632612', '173317', '351755', '852429', '423979', '118829', '203235', '978860', '516571', '635076', '470339', '332790', '118164', '954140', '299638', '544111']",['54745'],['62228'],45,4,924,0,0,1,315,a,a,3,2023-09-14 15:08:21,0.15
